antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'soda'}),frozenset({'milk'}),0.525,0.725,0.4,0.7619047619047619,1.0509031198686372,1.0,0.01937500000000003,1.1549999999999998,0.10197368421052648,0.4705882352941177,0.13419913419913412,0.6568144499178982
frozenset({'milk'}),frozenset({'soda'}),0.725,0.525,0.4,0.5517241379310345,1.0509031198686372,1.0,0.01937500000000003,1.0596153846153846,0.1761363636363639,0.4705882352941177,0.056261343012704114,0.6568144499178982
"frozenset({'diapers', 'milk', 'bread'})",frozenset({'soda'}),0.5,0.525,0.275,0.55,1.0476190476190477,1.0,0.012500000000000011,1.0555555555555556,0.09090909090909098,0.36666666666666675,0.052631578947368474,0.536904761904762
frozenset({'soda'}),"frozenset({'diapers', 'milk', 'bread'})",0.525,0.5,0.275,0.5238095238095238,1.0476190476190477,1.0,0.012500000000000011,1.05,0.09569377990430632,0.36666666666666675,0.04761904761904767,0.536904761904762
"frozenset({'beer', 'chips', 'bread'})",frozenset({'diapers'}),0.375,0.7,0.275,0.7333333333333334,1.0476190476190477,1.0,0.012500000000000067,1.1250000000000004,0.07272727272727311,0.34375000000000006,0.11111111111111144,0.5630952380952381
"frozenset({'diapers', 'soda'})","frozenset({'milk', 'bread'})",0.375,0.7,0.275,0.7333333333333334,1.0476190476190477,1.0,0.012500000000000067,1.1250000000000004,0.07272727272727311,0.34375000000000006,0.11111111111111144,0.5630952380952381
"frozenset({'soda', 'milk', 'bread'})",frozenset({'diapers'}),0.375,0.7,0.275,0.7333333333333334,1.0476190476190477,1.0,0.012500000000000067,1.1250000000000004,0.07272727272727311,0.34375000000000006,0.11111111111111144,0.5630952380952381
"frozenset({'chips', 'milk'})",frozenset({'diapers'}),0.375,0.7,0.275,0.7333333333333334,1.0476190476190477,1.0,0.012500000000000067,1.1250000000000004,0.07272727272727311,0.34375000000000006,0.11111111111111144,0.5630952380952381
"frozenset({'diapers', 'soda'})","frozenset({'beer', 'milk', 'bread'})",0.375,0.575,0.225,0.6,1.0434782608695652,1.0,0.009375000000000022,1.0625,0.06666666666666682,0.3103448275862069,0.058823529411764754,0.4956521739130435
"frozenset({'diapers', 'soda', 'milk'})",frozenset({'beer'}),0.3,0.8,0.25,0.8333333333333334,1.0416666666666667,1.0,0.010000000000000009,1.2,0.0571428571428572,0.2941176470588235,0.16666666666666666,0.5729166666666667
"frozenset({'soda', 'chips'})","frozenset({'diapers', 'beer'})",0.4,0.6,0.25,0.625,1.0416666666666667,1.0,0.010000000000000009,1.0666666666666667,0.06666666666666674,0.3333333333333333,0.06250000000000006,0.5208333333333334
"frozenset({'soda', 'milk'})","frozenset({'diapers', 'beer'})",0.4,0.6,0.25,0.625,1.0416666666666667,1.0,0.010000000000000009,1.0666666666666667,0.06666666666666674,0.3333333333333333,0.06250000000000006,0.5208333333333334
"frozenset({'diapers', 'soda', 'beer'})",frozenset({'bread'}),0.3,0.8,0.25,0.8333333333333334,1.0416666666666667,1.0,0.010000000000000009,1.2,0.0571428571428572,0.2941176470588235,0.16666666666666666,0.5729166666666667
"frozenset({'cereal', 'beer'})",frozenset({'bread'}),0.3,0.8,0.25,0.8333333333333334,1.0416666666666667,1.0,0.010000000000000009,1.2,0.0571428571428572,0.2941176470588235,0.16666666666666666,0.5729166666666667
"frozenset({'diapers', 'soda', 'bread'})",frozenset({'beer'}),0.3,0.8,0.25,0.8333333333333334,1.0416666666666667,1.0,0.010000000000000009,1.2,0.0571428571428572,0.2941176470588235,0.16666666666666666,0.5729166666666667
"frozenset({'diapers', 'soda', 'chips'})",frozenset({'bread'}),0.3,0.8,0.25,0.8333333333333334,1.0416666666666667,1.0,0.010000000000000009,1.2,0.0571428571428572,0.2941176470588235,0.16666666666666666,0.5729166666666667
"frozenset({'diapers', 'soda', 'chips'})",frozenset({'beer'}),0.3,0.8,0.25,0.8333333333333334,1.0416666666666667,1.0,0.010000000000000009,1.2,0.0571428571428572,0.2941176470588235,0.16666666666666666,0.5729166666666667
"frozenset({'cereal', 'bread'})",frozenset({'diapers'}),0.275,0.7,0.2,0.7272727272727273,1.038961038961039,1.0,0.007500000000000007,1.1000000000000003,0.05172413793103453,0.2580645161290323,0.0909090909090911,0.5064935064935066
"frozenset({'banana', 'beer'})","frozenset({'milk', 'bread'})",0.275,0.7,0.2,0.7272727272727273,1.038961038961039,1.0,0.007500000000000007,1.1000000000000003,0.05172413793103453,0.2580645161290323,0.0909090909090911,0.5064935064935066
"frozenset({'coffee', 'beer'})","frozenset({'milk', 'bread'})",0.275,0.7,0.2,0.7272727272727273,1.038961038961039,1.0,0.007500000000000007,1.1000000000000003,0.05172413793103453,0.2580645161290323,0.0909090909090911,0.5064935064935066
"frozenset({'coffee', 'beer'})",frozenset({'diapers'}),0.275,0.7,0.2,0.7272727272727273,1.038961038961039,1.0,0.007500000000000007,1.1000000000000003,0.05172413793103453,0.2580645161290323,0.0909090909090911,0.5064935064935066
"frozenset({'cereal', 'milk'})",frozenset({'diapers'}),0.275,0.7,0.2,0.7272727272727273,1.038961038961039,1.0,0.007500000000000007,1.1000000000000003,0.05172413793103453,0.2580645161290323,0.0909090909090911,0.5064935064935066
frozenset({'coffee'}),"frozenset({'milk', 'bread'})",0.275,0.7,0.2,0.7272727272727273,1.038961038961039,1.0,0.007500000000000007,1.1000000000000003,0.05172413793103453,0.2580645161290323,0.0909090909090911,0.5064935064935066
frozenset({'rice'}),"frozenset({'milk', 'bread'})",0.275,0.7,0.2,0.7272727272727273,1.038961038961039,1.0,0.007500000000000007,1.1000000000000003,0.05172413793103453,0.2580645161290323,0.0909090909090911,0.5064935064935066
"frozenset({'banana', 'beer'})",frozenset({'diapers'}),0.275,0.7,0.2,0.7272727272727273,1.038961038961039,1.0,0.007500000000000007,1.1000000000000003,0.05172413793103453,0.2580645161290323,0.0909090909090911,0.5064935064935066
frozenset({'coffee'}),frozenset({'diapers'}),0.275,0.7,0.2,0.7272727272727273,1.038961038961039,1.0,0.007500000000000007,1.1000000000000003,0.05172413793103453,0.2580645161290323,0.0909090909090911,0.5064935064935066
frozenset({'soda'}),"frozenset({'diapers', 'bread'})",0.525,0.55,0.3,0.5714285714285714,1.0389610389610389,1.0,0.011249999999999927,1.0499999999999998,0.07894736842105213,0.3870967741935483,0.04761904761904746,0.5584415584415584
"frozenset({'diapers', 'bread'})",frozenset({'soda'}),0.55,0.525,0.3,0.5454545454545454,1.0389610389610389,1.0,0.011249999999999927,1.045,0.0833333333333328,0.3870967741935483,0.04306220095693767,0.5584415584415584
frozenset({'diapers'}),frozenset({'milk'}),0.7,0.725,0.525,0.7500000000000001,1.03448275862069,1.0,0.01750000000000007,1.1000000000000005,0.11111111111111154,0.5833333333333335,0.09090909090909138,0.7370689655172414
frozenset({'milk'}),"frozenset({'diapers', 'beer'})",0.725,0.6,0.45,0.6206896551724138,1.0344827586206897,1.0,0.015000000000000013,1.0545454545454547,0.12121212121212131,0.5142857142857143,0.051724137931034586,0.6853448275862069
frozenset({'milk'}),frozenset({'diapers'}),0.725,0.7,0.525,0.7241379310344828,1.0344827586206897,1.0,0.01750000000000007,1.0875000000000001,0.12121212121212167,0.5833333333333335,0.08045977011494268,0.7370689655172414
"frozenset({'diapers', 'beer'})",frozenset({'milk'}),0.6,0.725,0.45,0.75,1.0344827586206897,1.0,0.015000000000000013,1.1,0.0833333333333334,0.5142857142857143,0.09090909090909098,0.6853448275862069
frozenset({'milk'}),frozenset({'beer'}),0.725,0.8,0.6,0.8275862068965517,1.0344827586206895,1.0,0.020000000000000018,1.1599999999999997,0.12121212121212131,0.6486486486486487,0.13793103448275837,0.7887931034482758
frozenset({'beer'}),frozenset({'milk'}),0.8,0.725,0.6,0.7499999999999999,1.0344827586206895,1.0,0.020000000000000018,1.0999999999999996,0.16666666666666685,0.6486486486486487,0.09090909090909058,0.7887931034482758
"frozenset({'soda', 'beer'})","frozenset({'milk', 'bread'})",0.45,0.7,0.325,0.7222222222222222,1.0317460317460319,1.0,0.010000000000000009,1.08,0.055944055944055986,0.393939393939394,0.07407407407407417,0.5932539682539683
"frozenset({'beer', 'milk', 'bread'})",frozenset({'chips'}),0.575,0.55,0.325,0.5652173913043479,1.0276679841897234,1.0,0.008750000000000036,1.0350000000000001,0.06334841628959301,0.40625,0.033816425120773,0.5780632411067194
frozenset({'chips'}),"frozenset({'beer', 'milk', 'bread'})",0.55,0.575,0.325,0.5909090909090908,1.0276679841897232,1.0,0.008750000000000036,1.0388888888888888,0.059829059829060074,0.40625,0.03743315508021382,0.5780632411067194
"frozenset({'milk', 'bread'})",frozenset({'beer'}),0.7,0.8,0.575,0.8214285714285714,1.0267857142857142,1.0,0.015000000000000013,1.1199999999999997,0.0869565217391305,0.6216216216216215,0.10714285714285679,0.7700892857142856
frozenset({'beer'}),"frozenset({'milk', 'bread'})",0.8,0.7,0.575,0.7187499999999999,1.0267857142857142,1.0,0.015000000000000013,1.0666666666666664,0.13043478260869582,0.6216216216216215,0.06249999999999977,0.7700892857142856
"frozenset({'milk', 'soda', 'chips', 'bread'})","frozenset({'diapers', 'beer'})",0.325,0.6,0.2,0.6153846153846154,1.0256410256410258,1.0,0.0050000000000000044,1.0400000000000003,0.03703703703703707,0.27586206896551724,0.0384615384615386,0.4743589743589744
frozenset({'banana'}),"frozenset({'diapers', 'beer'})",0.325,0.6,0.2,0.6153846153846154,1.0256410256410258,1.0,0.0050000000000000044,1.0400000000000003,0.03703703703703707,0.27586206896551724,0.0384615384615386,0.4743589743589744
"frozenset({'diapers', 'soda', 'milk', 'bread'})",frozenset({'beer'}),0.275,0.8,0.225,0.8181818181818181,1.0227272727272725,1.0,0.004999999999999977,1.0999999999999994,0.030651340996168442,0.2647058823529411,0.0909090909090904,0.5497159090909091
frozenset({'eggs'}),frozenset({'beer'}),0.275,0.8,0.225,0.8181818181818181,1.0227272727272725,1.0,0.004999999999999977,1.0999999999999994,0.030651340996168442,0.2647058823529411,0.0909090909090904,0.5497159090909091
frozenset({'rice'}),frozenset({'beer'}),0.275,0.8,0.225,0.8181818181818181,1.0227272727272725,1.0,0.004999999999999977,1.0999999999999994,0.030651340996168442,0.2647058823529411,0.0909090909090904,0.5497159090909091
frozenset({'eggs'}),frozenset({'bread'}),0.275,0.8,0.225,0.8181818181818181,1.0227272727272725,1.0,0.004999999999999977,1.0999999999999994,0.030651340996168442,0.2647058823529411,0.0909090909090904,0.5497159090909091
"frozenset({'milk', 'beer', 'chips'})",frozenset({'diapers'}),0.35,0.7,0.25,0.7142857142857143,1.0204081632653061,1.0,0.005000000000000032,1.0500000000000003,0.030769230769230965,0.31250000000000006,0.04761904761904781,0.5357142857142857
"frozenset({'soda', 'chips', 'beer'})",frozenset({'diapers'}),0.35,0.7,0.25,0.7142857142857143,1.0204081632653061,1.0,0.005000000000000032,1.0500000000000003,0.030769230769230965,0.31250000000000006,0.04761904761904781,0.5357142857142857
"frozenset({'milk', 'bread', 'chips'})",frozenset({'diapers'}),0.35,0.7,0.25,0.7142857142857143,1.0204081632653061,1.0,0.005000000000000032,1.0500000000000003,0.030769230769230965,0.31250000000000006,0.04761904761904781,0.5357142857142857
"frozenset({'milk', 'bread'})",frozenset({'soda'}),0.7,0.525,0.375,0.5357142857142857,1.0204081632653061,1.0,0.007500000000000007,1.023076923076923,0.06666666666666672,0.4411764705882352,0.02255639097744353,0.625
frozenset({'diapers'}),frozenset({'soda'}),0.7,0.525,0.375,0.5357142857142857,1.0204081632653061,1.0,0.007500000000000007,1.023076923076923,0.06666666666666672,0.4411764705882352,0.02255639097744353,0.625
"frozenset({'soda', 'chips', 'bread'})",frozenset({'diapers'}),0.35,0.7,0.25,0.7142857142857143,1.0204081632653061,1.0,0.005000000000000032,1.0500000000000003,0.030769230769230965,0.31250000000000006,0.04761904761904781,0.5357142857142857
"frozenset({'milk', 'bread'})",frozenset({'diapers'}),0.7,0.7,0.5,0.7142857142857143,1.0204081632653061,1.0,0.010000000000000064,1.0500000000000003,0.06666666666666708,0.5555555555555556,0.04761904761904781,0.7142857142857143
"frozenset({'soda', 'milk', 'beer'})",frozenset({'diapers'}),0.35,0.7,0.25,0.7142857142857143,1.0204081632653061,1.0,0.005000000000000032,1.0500000000000003,0.030769230769230965,0.31250000000000006,0.04761904761904781,0.5357142857142857
frozenset({'diapers'}),"frozenset({'milk', 'bread'})",0.7,0.7,0.5,0.7142857142857143,1.0204081632653061,1.0,0.010000000000000064,1.0500000000000003,0.06666666666666708,0.5555555555555556,0.04761904761904781,0.7142857142857143
frozenset({'soda'}),"frozenset({'milk', 'bread'})",0.525,0.7,0.375,0.7142857142857143,1.0204081632653061,1.0,0.007500000000000007,1.0500000000000003,0.04210526315789478,0.4411764705882352,0.04761904761904781,0.625
"frozenset({'soda', 'chips', 'milk'})",frozenset({'diapers'}),0.35,0.7,0.25,0.7142857142857143,1.0204081632653061,1.0,0.005000000000000032,1.0500000000000003,0.030769230769230965,0.31250000000000006,0.04761904761904781,0.5357142857142857
frozenset({'soda'}),frozenset({'diapers'}),0.525,0.7,0.375,0.7142857142857143,1.0204081632653061,1.0,0.007500000000000007,1.0500000000000003,0.04210526315789478,0.4411764705882352,0.04761904761904781,0.625
"frozenset({'chips', 'beer'})",frozenset({'milk'}),0.475,0.725,0.35,0.7368421052631579,1.0163339382940109,1.0,0.005624999999999991,1.045,0.030612244897959134,0.4117647058823529,0.043062200956937725,0.6098003629764065
"frozenset({'milk', 'bread'})","frozenset({'diapers', 'beer'})",0.7,0.6,0.425,0.6071428571428572,1.011904761904762,1.0,0.0050000000000000044,1.0181818181818183,0.03921568627450984,0.4857142857142858,0.01785714285714307,0.6577380952380953
"frozenset({'diapers', 'beer'})","frozenset({'milk', 'bread'})",0.6,0.7,0.425,0.7083333333333334,1.011904761904762,1.0,0.0050000000000000044,1.028571428571429,0.029411764705882377,0.4857142857142858,0.027777777777778043,0.6577380952380953
"frozenset({'diapers', 'milk', 'beer'})",frozenset({'chips'}),0.45,0.55,0.25,0.5555555555555556,1.0101010101010102,1.0,0.0024999999999999745,1.0125,0.018181818181817994,0.3333333333333333,0.012345679012345637,0.5050505050505051
"frozenset({'soda', 'beer'})","frozenset({'diapers', 'bread'})",0.45,0.55,0.25,0.5555555555555556,1.0101010101010102,1.0,0.0024999999999999745,1.0125,0.018181818181817994,0.3333333333333333,0.012345679012345637,0.5050505050505051
"frozenset({'beer', 'bread'})",frozenset({'chips'}),0.675,0.55,0.375,0.5555555555555555,1.01010101010101,1.0,0.00374999999999992,1.0124999999999997,0.03076923076923012,0.4411764705882352,0.01234567901234539,0.6186868686868686
frozenset({'chips'}),"frozenset({'beer', 'bread'})",0.55,0.675,0.375,0.6818181818181818,1.01010101010101,1.0,0.00374999999999992,1.0214285714285711,0.02222222222222175,0.4411764705882352,0.02097902097902069,0.6186868686868686
"frozenset({'beer', 'diapers', 'milk', 'bread'})",frozenset({'soda'}),0.425,0.525,0.225,0.5294117647058824,1.0084033613445378,1.0,0.0018750000000000155,1.009375,0.014492753623188527,0.3103448275862069,0.009287925696594394,0.4789915966386554
frozenset({'diapers'}),"frozenset({'beer', 'bread'})",0.7,0.675,0.475,0.6785714285714286,1.0052910052910053,1.0,0.0025000000000000022,1.011111111111111,0.01754385964912282,0.5277777777777778,0.010989010989010952,0.691137566137566
"frozenset({'beer', 'bread'})",frozenset({'diapers'}),0.675,0.7,0.475,0.7037037037037036,1.0052910052910051,1.0,0.0025000000000000022,1.0124999999999997,0.016194331983805686,0.5277777777777778,0.01234567901234551,0.691137566137566
"frozenset({'coffee', 'beer'})",frozenset({'milk'}),0.275,0.725,0.2,0.7272727272727273,1.0031347962382446,1.0,0.0006250000000000144,1.0083333333333335,0.004310344827586307,0.25,0.008264462809917508,0.5015673981191222
frozenset({'coffee'}),frozenset({'milk'}),0.275,0.725,0.2,0.7272727272727273,1.0031347962382446,1.0,0.0006250000000000144,1.0083333333333335,0.004310344827586307,0.25,0.008264462809917508,0.5015673981191222
frozenset({'rice'}),frozenset({'milk'}),0.275,0.725,0.2,0.7272727272727273,1.0031347962382446,1.0,0.0006250000000000144,1.0083333333333335,0.004310344827586307,0.25,0.008264462809917508,0.5015673981191222
"frozenset({'chips', 'beer'})","frozenset({'diapers', 'milk'})",0.475,0.525,0.25,0.5263157894736842,1.0025062656641603,1.0,0.0006250000000000144,1.0027777777777778,0.004761904761904872,0.3333333333333333,0.002770083102492967,0.5012531328320802
"frozenset({'beer', 'diapers', 'bread'})",frozenset({'soda'}),0.475,0.525,0.25,0.5263157894736842,1.0025062656641603,1.0,0.0006250000000000144,1.0027777777777778,0.004761904761904872,0.3333333333333333,0.002770083102492967,0.5012531328320802
frozenset({'onion'}),frozenset({'bread'}),0.25,0.8,0.2,0.8,1.0,1.0,0.0,1.0,0.0,0.23529411764705882,0.0,0.525
"frozenset({'apple', 'chips'})",frozenset({'beer'}),0.25,0.8,0.2,0.8,1.0,1.0,0.0,1.0,0.0,0.23529411764705882,0.0,0.525
"frozenset({'diapers', 'cereal'})",frozenset({'bread'}),0.25,0.8,0.2,0.8,1.0,1.0,0.0,1.0,0.0,0.23529411764705882,0.0,0.525
"frozenset({'soda', 'beer'})","frozenset({'diapers', 'milk', 'bread'})",0.45,0.5,0.225,0.5,1.0,1.0,0.0,1.0,0.0,0.3103448275862069,0.0,0.475
"frozenset({'soda', 'milk', 'bread'})","frozenset({'diapers', 'beer'})",0.375,0.6,0.225,0.6,1.0,1.0,2.7755575615628914e-17,1.0,1.9737298215558337e-16,0.3,0.0,0.4875
"frozenset({'diapers', 'soda'})",frozenset({'bread'}),0.375,0.8,0.3,0.7999999999999999,0.9999999999999999,1.0,-5.551115123125783e-17,0.9999999999999994,-2.9605947323337506e-16,0.34285714285714286,-5.551115123125784e-16,0.5874999999999999
"frozenset({'diapers', 'soda'})",frozenset({'beer'}),0.375,0.8,0.3,0.7999999999999999,0.9999999999999999,1.0,-5.551115123125783e-17,0.9999999999999994,-2.9605947323337506e-16,0.34285714285714286,-5.551115123125784e-16,0.5874999999999999
frozenset({'pasta'}),"frozenset({'beer', 'milk', 'bread'})",0.35,0.575,0.2,0.5714285714285715,0.9937888198757766,1.0,-0.0012499999999999734,0.9916666666666669,-0.009523809523809322,0.2758620689655173,-0.008403361344537523,0.4596273291925467
frozenset({'chips'}),"frozenset({'diapers', 'bread'})",0.55,0.55,0.3,0.5454545454545454,0.9917355371900825,1.0,-0.0025000000000000577,0.9899999999999998,-0.018181818181818597,0.37499999999999994,-0.010101010101010291,0.5454545454545454
"frozenset({'diapers', 'bread'})",frozenset({'chips'}),0.55,0.55,0.3,0.5454545454545454,0.9917355371900825,1.0,-0.0025000000000000577,0.9899999999999998,-0.018181818181818597,0.37499999999999994,-0.010101010101010291,0.5454545454545454
"frozenset({'diapers', 'beer'})",frozenset({'bread'}),0.6,0.8,0.475,0.7916666666666666,0.9895833333333333,1.0,-0.0050000000000000044,0.9599999999999996,-0.02564102564102566,0.5135135135135135,-0.04166666666666708,0.6927083333333333
frozenset({'bread'}),"frozenset({'diapers', 'beer'})",0.8,0.6,0.475,0.5937499999999999,0.9895833333333331,1.0,-0.0050000000000000044,0.9846153846153844,-0.050000000000000044,0.5135135135135135,-0.015625000000000222,0.6927083333333333
"frozenset({'beer', 'soda', 'chips', 'bread'})",frozenset({'diapers'}),0.325,0.7,0.225,0.6923076923076923,0.989010989010989,1.0,-0.0024999999999999745,0.9750000000000001,-0.016194331983805505,0.28125000000000006,-0.025641025641025546,0.5068681318681318
frozenset({'apple'}),"frozenset({'milk', 'bread'})",0.325,0.7,0.225,0.6923076923076923,0.989010989010989,1.0,-0.0024999999999999745,0.9750000000000001,-0.016194331983805505,0.28125000000000006,-0.025641025641025546,0.5068681318681318
"frozenset({'milk', 'soda', 'chips', 'bread'})",frozenset({'diapers'}),0.325,0.7,0.225,0.6923076923076923,0.989010989010989,1.0,-0.0024999999999999745,0.9750000000000001,-0.016194331983805505,0.28125000000000006,-0.025641025641025546,0.5068681318681318
"frozenset({'milk', 'beer', 'chips', 'bread'})",frozenset({'diapers'}),0.325,0.7,0.225,0.6923076923076923,0.989010989010989,1.0,-0.0024999999999999745,0.9750000000000001,-0.016194331983805505,0.28125000000000006,-0.025641025641025546,0.5068681318681318
"frozenset({'beer', 'soda', 'milk', 'bread'})",frozenset({'diapers'}),0.325,0.7,0.225,0.6923076923076923,0.989010989010989,1.0,-0.0024999999999999745,0.9750000000000001,-0.016194331983805505,0.28125000000000006,-0.025641025641025546,0.5068681318681318
frozenset({'banana'}),"frozenset({'milk', 'bread'})",0.325,0.7,0.225,0.6923076923076923,0.989010989010989,1.0,-0.0024999999999999745,0.9750000000000001,-0.016194331983805505,0.28125000000000006,-0.025641025641025546,0.5068681318681318
frozenset({'apple'}),frozenset({'diapers'}),0.325,0.7,0.225,0.6923076923076923,0.989010989010989,1.0,-0.0024999999999999745,0.9750000000000001,-0.016194331983805505,0.28125000000000006,-0.025641025641025546,0.5068681318681318
"frozenset({'beer', 'soda', 'chips', 'milk'})",frozenset({'diapers'}),0.325,0.7,0.225,0.6923076923076923,0.989010989010989,1.0,-0.0024999999999999745,0.9750000000000001,-0.016194331983805505,0.28125000000000006,-0.025641025641025546,0.5068681318681318
"frozenset({'milk', 'pasta'})","frozenset({'beer', 'bread'})",0.3,0.675,0.2,0.6666666666666667,0.9876543209876544,1.0,-0.0025000000000000022,0.9750000000000001,-0.01754385964912282,0.25806451612903225,-0.025641025641025553,0.4814814814814815
"frozenset({'diapers', 'soda'})","frozenset({'beer', 'bread'})",0.375,0.675,0.25,0.6666666666666666,0.9876543209876542,1.0,-0.0031250000000000444,0.9749999999999998,-0.01960784313725518,0.3125,-0.025641025641025893,0.5185185185185185
"frozenset({'chips', 'beer'})",frozenset({'bread'}),0.475,0.8,0.375,0.7894736842105263,0.9868421052631579,1.0,-0.0050000000000000044,0.9499999999999998,-0.02476780185758516,0.4166666666666667,-0.0526315789473686,0.6291118421052632
frozenset({'diapers'}),frozenset({'bread'}),0.7,0.8,0.55,0.7857142857142858,0.9821428571428572,1.0,-0.009999999999999898,0.9333333333333336,-0.057142857142856565,0.5789473684210527,-0.07142857142857119,0.7366071428571429
frozenset({'bread'}),frozenset({'diapers'}),0.8,0.7,0.55,0.6875,0.9821428571428572,1.0,-0.009999999999999898,0.9600000000000002,-0.08333333333333252,0.5789473684210527,-0.04166666666666651,0.7366071428571429
"frozenset({'diapers', 'chips'})","frozenset({'milk', 'beer'})",0.425,0.6,0.25,0.5882352941176471,0.9803921568627452,1.0,-0.0050000000000000044,0.9714285714285715,-0.033613445378151294,0.32258064516129037,-0.02941176470588225,0.5024509803921569
"frozenset({'chips', 'beer'})","frozenset({'milk', 'bread'})",0.475,0.7,0.325,0.6842105263157895,0.9774436090225564,1.0,-0.007499999999999951,0.9500000000000002,-0.042105263157894465,0.3823529411764707,-0.05263157894736821,0.5742481203007519
"frozenset({'beer', 'diapers', 'milk', 'bread'})",frozenset({'chips'}),0.425,0.55,0.225,0.5294117647058824,0.9625668449197861,1.0,-0.008750000000000008,0.9562499999999999,-0.0633484162895928,0.3,-0.04575163398692819,0.4692513368983957
frozenset({'apple'}),frozenset({'bread'}),0.325,0.8,0.25,0.7692307692307692,0.9615384615384615,1.0,-0.010000000000000009,0.8666666666666663,-0.055944055944055986,0.2857142857142857,-0.15384615384615444,0.5408653846153846
"frozenset({'diapers', 'chips'})","frozenset({'beer', 'bread'})",0.425,0.675,0.275,0.6470588235294118,0.9586056644880174,1.0,-0.011874999999999969,0.9208333333333333,-0.0698529411764704,0.3333333333333333,-0.08597285067873307,0.5272331154684096
"frozenset({'soda', 'chips', 'bread', 'milk', 'beer'})",frozenset({'diapers'}),0.3,0.7,0.2,0.6666666666666667,0.9523809523809526,1.0,-0.009999999999999981,0.9000000000000004,-0.06666666666666655,0.25,-0.1111111111111107,0.4761904761904763
"frozenset({'soda', 'beer'})",frozenset({'diapers'}),0.45,0.7,0.3,0.6666666666666666,0.9523809523809524,1.0,-0.015000000000000013,0.9,-0.08333333333333341,0.35294117647058826,-0.11111111111111106,0.5476190476190477
"frozenset({'soda', 'bread'})",frozenset({'diapers'}),0.45,0.7,0.3,0.6666666666666666,0.9523809523809524,1.0,-0.015000000000000013,0.9,-0.08333333333333341,0.35294117647058826,-0.11111111111111106,0.5476190476190477
frozenset({'pasta'}),"frozenset({'beer', 'bread'})",0.35,0.675,0.225,0.6428571428571429,0.9523809523809524,1.0,-0.011249999999999982,0.91,-0.07142857142857131,0.28125000000000006,-0.09890109890109891,0.48809523809523814
frozenset({'soda'}),"frozenset({'diapers', 'beer'})",0.525,0.6,0.3,0.5714285714285714,0.9523809523809523,1.0,-0.015000000000000013,0.9333333333333333,-0.09523809523809532,0.36363636363636365,-0.07142857142857145,0.5357142857142857
"frozenset({'diapers', 'milk'})",frozenset({'chips'}),0.525,0.55,0.275,0.5238095238095238,0.9523809523809523,1.0,-0.01375000000000004,0.945,-0.0952380952380955,0.34374999999999994,-0.058201058201058246,0.5119047619047619
frozenset({'chips'}),"frozenset({'diapers', 'milk'})",0.55,0.525,0.275,0.5,0.9523809523809523,1.0,-0.01375000000000004,0.95,-0.10000000000000028,0.34374999999999994,-0.052631578947368474,0.5119047619047619
"frozenset({'diapers', 'beer'})",frozenset({'soda'}),0.6,0.525,0.3,0.5,0.9523809523809523,1.0,-0.015000000000000013,0.95,-0.1111111111111112,0.36363636363636365,-0.052631578947368474,0.5357142857142857
frozenset({'milk'}),frozenset({'chips'}),0.725,0.55,0.375,0.5172413793103449,0.9404388714733543,1.0,-0.023749999999999993,0.9321428571428572,-0.18719211822660092,0.4166666666666667,-0.07279693486590041,0.5995297805642633
frozenset({'chips'}),frozenset({'milk'}),0.55,0.725,0.375,0.6818181818181818,0.9404388714733541,1.0,-0.023749999999999993,0.8642857142857142,-0.12337662337662333,0.4166666666666667,-0.15702479338842984,0.5995297805642633
"frozenset({'milk', 'pasta'})",frozenset({'beer'}),0.3,0.8,0.225,0.75,0.9375,1.0,-0.014999999999999986,0.7999999999999998,-0.08695652173913035,0.2571428571428571,-0.2500000000000003,0.515625
"frozenset({'bread', 'pasta'})",frozenset({'beer'}),0.3,0.8,0.225,0.75,0.9375,1.0,-0.014999999999999986,0.7999999999999998,-0.08695652173913035,0.2571428571428571,-0.2500000000000003,0.515625
"frozenset({'soda', 'bread'})","frozenset({'diapers', 'beer'})",0.45,0.6,0.25,0.5555555555555556,0.925925925925926,1.0,-0.020000000000000018,0.9000000000000001,-0.1269841269841271,0.3125,-0.111111111111111,0.48611111111111116
"frozenset({'diapers', 'chips'})","frozenset({'beer', 'milk', 'bread'})",0.425,0.575,0.225,0.5294117647058824,0.9207161125319694,1.0,-0.019374999999999976,0.9031250000000001,-0.13025210084033598,0.2903225806451613,-0.10726643598615904,0.4603580562659847
"frozenset({'diapers', 'chips', 'beer'})",frozenset({'milk'}),0.375,0.725,0.25,0.6666666666666666,0.9195402298850575,1.0,-0.021874999999999978,0.825,-0.12280701754385955,0.2941176470588235,-0.21212121212121215,0.5057471264367817
"frozenset({'diapers', 'chips', 'beer'})",frozenset({'bread'}),0.375,0.8,0.275,0.7333333333333334,0.9166666666666667,1.0,-0.025000000000000022,0.75,-0.1269841269841271,0.3055555555555556,-0.3333333333333333,0.5385416666666667
frozenset({'banana'}),"frozenset({'bread', 'beer'})",0.325,0.675,0.2,0.6153846153846154,0.9116809116809117,1.0,-0.019375000000000003,0.845,-0.12550607287449395,0.25,-0.18343195266272194,0.45584045584045585
